Join_Count,TARGET_FID,Join_Count_1,TARGET_FID_1,report_number,local_case_number_x,agency_name_x,acrs_report_type_x,crash_date_time_x,route_type_x,road_name_x,cross_street_type_x,cross_street_name_x,off_road_description_x,municipality_x,related_non_motorist_x,collision_type_x,weather_x,surface_condition_x,light_x,traffic_control_x,driver_substance_abuse_x,non_motorist_substance_abuse_x,person_id,pedestrian_type,pedestrian_movement,pedestrian_actions,pedestrian_location,pedestrian_obeyed_traffic_signal,pedestrian_visibility,at_fault_x,injury_severity,safety_equipment,latitude_x,longitude_x,geolocation_x,crashdate,year,on_offroad,serious_fatal_injury,crashtime,day_night,month,season,dartdash,pedestrian_yes_no,at_fault_binary,weekday_day,weekdays_y_n,county_road,hit_run,mile_point,mile_point_direction,lane_direction,lane_number,lane_type,number_of_lanes,direction,distance,distance_unit,road_grade,nontraffic,first_harmful_event,second_harmful_event,fixed_oject_struck,junction,intersection_type,intersection_area,road_alignment,road_condition,road_division,Reportnumber,NonMotoristSex,NonMotoristDOB,age,adult_yes_no,agegroup,month_year,Name,FolderPath,SymbolID,AltMode,Base,Clamped,Extruded,Snippet,PopupInfo,BUFF_DIST,ORIG_FID,COUNT,ObjectId,GeogName,ActName,Shape_Length,Shape_Area
0,2976,2,2976,MCP2586004H,0.000000000000000,,,,,,,,,,,,,,,,,,2826741D-75E8-489C-B228-8A776C35FEED,PEDESTRIAN,Cross/Enter not at Intersection,IN ROADWAY IMPROPERLY,ON ROADWAY NOT AT CROSSWALK,N/A,DARK CLOTHING,,SUSPECTED SERIOUS INJURY,NONE,0.000000000000000,0.000000000000000,,12/6/2018,2018,On road,serious/fatal,21:27:00,night,12,winter,not dart dash,pedestrian,,,weekday,County,No,3.58,North,South,1,,3,North,0.25,MILE,LEVEL,No,PEDESTRIAN,N/A,N/A,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",MCP2586004H,M,5/29/1997,21,Adult,19+,2018-12,,,,,,,,,,,,,2976,792 - WALK AREA,792 - NEWPORT MILL MS REGULAR,,
0,2977,0,2977,MCP229800LW,0.000000000000000,,,,,,,,,,,,,,,,,,270C43B8-0A84-498E-AE61-5B51B0C51963,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,OBEYED PED. SIGNAL,MIXED CLOTHING,,POSSIBLE INJURY,NONE,0.000000000000000,0.000000000000000,,12/6/2018,2018,On road,not serious/fatal,17:43:00,day,12,winter,not dart dash,pedestrian,,,weekday,Not county,No,17.82,North,North,1,,3,North,0,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,INTERSECTION,FOUR-WAY INTERSECTION,,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",MCP229800LW,M,5/4/1998,20,Adult,19+,2018-12,,,,,,,,,,,,,2977,,,,
0,2978,0,2978,MCP1554003P,0.000000000000000,,,,,,,,,,,,,,,,,,5D49E806-A1EA-4A51-AE22-DC4C02421D9E,BICYCLIST,Cross/Enter at Intersection,DART DASH,ON ROADWAY AT CROSSWALK,DISOBEYED PED. SIGNAL,DARK CLOTHING,,SUSPECTED MINOR INJURY,NONE,0.000000000000000,0.000000000000000,,12/6/2018,2018,On road,not serious/fatal,17:03:00,day,12,winter,dart dash,small wheeled thing,,,weekday,County,No,1.53,South,North,4,,4,North,15,FEET,LEVEL,No,BICYCLE,N/A,N/A,INTERSECTION RELATED,FOUR-WAY INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",MCP1554003P,M,10/26/1992,26,Adult,19+,2018-12,,,,,,,,,,,,7270.000000000000000,2978,,,,
0,2979,0,2979,MCP2039004Q,0.000000000000000,,,,,,,,,,,,,,,,,,B21C6AC3-9595-46CC-B83F-30757FA93CD4,PEDESTRIAN,Cross/Enter not at Intersection,DART DASH,ON ROADWAY NOT AT CROSSWALK,NO PED. SIGNAL,LIGHT CLOTHING,,POSSIBLE INJURY,N/A,0.000000000000000,0.000000000000000,,12/6/2018,2018,On road,not serious/fatal,9:10:00,day,12,winter,dart dash,pedestrian,,,weekday,County,No,0,South,South,1,,1,South,40,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,N/A,N/A,N/A,STRAIGHT,NO DEFECTS,N/A,MCP2039004Q,M,5/8/2012,6,Not adult,5 to 11,2018-12,,,,,,,,,,,,7270.000000000000000,2979,,,,
0,2980,1,2980,MCP29660058,0.000000000000000,,,,,,,,,,,,,,,,,,35C148D5-9818-4A2C-A989-138B125E1193,PEDESTRIAN,Cross/Enter at Intersection,FAILURE TO OBEY TRAFFIC SIGNS SIGNALS OR OFFICER,ON ROADWAY AT CROSSWALK,DISOBEYED PED. SIGNAL,MIXED CLOTHING,,SUSPECTED MINOR INJURY,NONE,0.000000000000000,0.000000000000000,,12/5/2018,2018,On road,not serious/fatal,19:50:00,day,12,winter,not dart dash,pedestrian,,,weekday,County,No,2.66,East,North,1,,2,East,0,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,INTERSECTION,FOUR-WAY INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",MCP29660058,M,6/22/1973,45,Adult,19+,2018-12,,,,,,,,,,,,,2980,788 - WALK AREA,788 - WHEATON WOODS ES REGULAR,,
0,2981,0,2981,MCP3063001B,0.000000000000000,,,,,,,,,,,,,,,,,,EDBB1CEB-E55A-4CBA-8346-DB861FBE1859,PEDESTRIAN,Cross/Enter at Intersection,INATTENTIVE,ON ROADWAY AT CROSSWALK,NO PED. SIGNAL,DARK CLOTHING,,SUSPECTED MINOR INJURY,N/A,0.000000000000000,0.000000000000000,,12/4/2018,2018,On road,not serious/fatal,19:52:00,day,12,winter,not dart dash,pedestrian,,,weekday,County,No,0.37,South,West,1,,1,South,0,FEET,LEVEL,No,PEDESTRIAN,PEDESTRIAN,N/A,INTERSECTION,FOUR-WAY INTERSECTION,N/A,STRAIGHT,N/A,"TWO-WAY, NOT DIVIDED",MCP3063001B,M,6/2/1960,58,Adult,19+,2018-12,,,,,,,,,,,,7270.000000000000000,2981,,,,
0,2982,1,2982,MCP3145000R,0.000000000000000,,,,,,,,,,,,,,,,,,A3A9BCB4-65AA-47C0-8F43-CE97B2B8A400,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,AT INTERSECTION MARKED CROSSWALK,OBEYED PED. SIGNAL,MIXED CLOTHING,,POSSIBLE INJURY,NONE,0.000000000000000,0.000000000000000,,12/4/2018,2018,Off road,not serious/fatal,17:15:00,day,12,winter,not dart dash,pedestrian,,,weekday,Not county,Yes,NA,,,0,,0,,NA,,,Yes,PEDESTRIAN,N/A,N/A,,,,,,,MCP3145000R,M,11/3/1952,66,Adult,19+,2018-12,,,,,,,,,,,,,2982,815 - WALK AREA,815 - KENNEDY HS REGULAR,,
2,2983,2,2983,MCP2965003K,0.000000000000000,,,,,,,,,,,,,,,,,,6B352B03-824C-4945-B667-51D181E602CB,BICYCLIST,Cross/Enter at Intersection,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,NO PED. SIGNAL,LIGHT CLOTHING,,POSSIBLE INJURY,MC/BIKE HELMET,0.000000000000000,0.000000000000000,,12/4/2018,2018,On road,not serious/fatal,12:36:00,day,12,winter,not dart dash,small wheeled thing,,,weekday,County,No,0,South,North,1,,1,South,0,FEET,LEVEL,No,BICYCLE,N/A,N/A,INTERSECTION,FOUR-WAY INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",MCP2965003K,M,7/29/1941,77,Adult,19+,2018-12,Placemark,MoCo_SZ_Copy_Apr_23/MoCo_SZ_Copy_Apr_23,0,0,0.000000000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;"">
<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px"">
<tr style=""text-align:center;font-weight:bold;background:#9CBCE2"">
<td></td>
</tr>
<tr>
<td>
<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px"">
<tr>
<td>OBJECTID_1</td>
<td>108</td>
</tr>
</table>
</td>
</tr>
</table>
</body><script type=""text/javascript"">
				function changeImage(attElement, nameElement) {
				document.getElementById('imageAttachment').src = attElement;
				document.getElementById('imageName').innerHTML = nameElement;}
			</script></html>
",100.000000000000000,98,,2983,817 - WALK AREA,817 - GLENALLAN ES REGULAR,,
0,2984,0,2984,MCP2231004D,0.000000000000000,,,,,,,,,,,,,,,,,,5B22DE0A-8C19-4443-B842-3B968343E6BE,PEDESTRIAN,Cross/Enter not at Intersection,IN ROADWAY IMPROPERLY,ON ROADWAY NOT AT CROSSWALK,NO PED. SIGNAL,DARK CLOTHING,,POSSIBLE INJURY,N/A,0.000000000000000,0.000000000000000,,12/3/2018,2018,On road,not serious/fatal,11:09:00,day,12,winter,not dart dash,pedestrian,,,weekday,Not county,No,3.18,North,South,0,DECELERATION LANE,3,North,100,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,INTERSECTION RELATED,FOUR-WAY INTERSECTION,INTERSECTION RELATED,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",MCP2231004D,F,6/23/1997,21,Adult,19+,2018-12,,,,,,,,,,,,,2984,,,,
0,2985,0,2985,MCP3020002Y,0.000000000000000,,,,,,,,,,,,,,,,,,C2C0530A-795B-4D30-B6CE-C48875D5AC1E,PEDESTRIAN,Other,NO IMPROPER ACTIONS,OTHER,NO PED. SIGNAL,UNKNOWN,,POSSIBLE INJURY,N/A,0.000000000000000,0.000000000000000,,12/3/2018,2018,Off road,not serious/fatal,10:30:00,day,12,winter,not dart dash,pedestrian,,,weekday,Not county,No,NA,,,0,,0,,NA,,,Yes,PEDESTRIAN,N/A,N/A,,,,,,,MCP3020002Y,F,3/11/1925,93,Adult,19+,2018-12,,,,,,,,,,,,,2985,,,,
0,2986,1,2986,MCP2919005L,0.000000000000000,,,,,,,,,,,,,,,,,,FE7F5EAE-B949-413D-B117-696B3473A989,PEDESTRIAN,Cross/Enter not at Intersection,IN ROADWAY IMPROPERLY,ON ROADWAY NOT AT CROSSWALK,NO PED. SIGNAL,UNKNOWN,,SUSPECTED SERIOUS INJURY,N/A,0.000000000000000,0.000000000000000,,12/2/2018,2018,On road,serious/fatal,17:29:00,day,12,winter,not dart dash,pedestrian,,,weekend,County,No,5.95,East,East,3,,3,East,100,FEET,LEVEL,No,PEDESTRIAN,OTHER VEHICLE,N/A,N/A,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",MCP2919005L,M,9/4/1969,49,Adult,19+,2018-12,,,,,,,,,,,,7270.000000000000000,2986,775 - WALK AREA,775 - EASTERN MS REGULAR,,
0,2987,2,2987,MCP9130006K,0.000000000000000,,,,,,,,,,,,,,,,,,F1E3C5A3-21D1-4AED-AABD-4FDFAC07B2DF,PEDESTRIAN,Other,OTHER,OTHER,NO PED. SIGNAL,MIXED CLOTHING,,POSSIBLE INJURY,NONE,0.000000000000000,0.000000000000000,,12/2/2018,2018,Off road,not serious/fatal,14:28:00,day,12,winter,not dart dash,pedestrian,,,weekend,Not county,No,NA,,,0,,0,,NA,,,Yes,OTHER VEHICLE,N/A,N/A,,,,,,,MCP9130006K,F,12/1/1983,35,Adult,19+,2018-12,,,,,,,,,,,,7270.000000000000000,2987,776 - WALK AREA,776 - MONTGOMERY KNOLLS ES REGULAR,,
0,2988,1,2988,MCP20460098,0.000000000000000,,,,,,,,,,,,,,,,,,7179F634-96B1-4A6B-9C35-DB20847FDD6B,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,AT INTERSECTION BUT NO CROSSWALK,NO PED. SIGNAL,DARK CLOTHING,,POSSIBLE INJURY,N/A,0.000000000000000,0.000000000000000,,11/30/2018,2018,On road,not serious/fatal,17:32:00,day,11,fall,not dart dash,pedestrian,,,weekday,County,No,3.97,East,West,1,,2,East,0,FEET,LEVEL,No,PEDESTRIAN,PEDESTRIAN,N/A,INTERSECTION,T-INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",MCP20460098,F,3/1/1995,23,Adult,19+,2018-11,,,,,,,,,,,,,2988,334 - WALK AREA,334 - GREENCASTLE ES REGULAR,,
0,2989,1,2989,MCP20460098,0.000000000000000,,,,,,,,,,,,,,,,,,9A37E85E-CAB4-48ED-841F-E9862B93C8D0,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,AT INTERSECTION BUT NO CROSSWALK,NO PED. SIGNAL,DARK CLOTHING,,POSSIBLE INJURY,N/A,0.000000000000000,0.000000000000000,,11/30/2018,2018,On road,not serious/fatal,17:32:00,day,11,fall,not dart dash,pedestrian,,,weekday,County,No,3.97,East,West,1,,2,East,0,FEET,LEVEL,No,PEDESTRIAN,PEDESTRIAN,N/A,INTERSECTION,T-INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",MCP20460098,F,5/31/1968,50,Adult,19+,2018-11,,,,,,,,,,,,,2989,334 - WALK AREA,334 - GREENCASTLE ES REGULAR,,
0,2990,1,2990,MCP229800LT,0.000000000000000,,,,,,,,,,,,,,,,,,505860F5-9186-4191-A5B6-F8DAE1A9723E,OTHER,N/A,NO IMPROPER ACTIONS,N/A,N/A,N/A,,SUSPECTED SERIOUS INJURY,N/A,0.000000000000000,0.000000000000000,,11/30/2018,2018,Off road,serious/fatal,15:48:00,day,11,fall,not dart dash,small wheeled thing,,,weekday,Not county,No,NA,,,0,,0,,NA,,,Yes,FIXED OBJECT,FIXED OBJECT,BUILDING,,,,,,,MCP229800LT,F,11/12/2006,12,Not adult,12 to 14,2018-11,,,,,,,,,,,,,2990,701 - WALK AREA,701 - DAMASCUS HS REGULAR,,
0,2991,1,2991,MCP229800LT,0.000000000000000,,,,,,,,,,,,,,,,,,943F09FD-0C99-47CC-967E-F39EB5F66996,OTHER,N/A,NO IMPROPER ACTIONS,N/A,N/A,N/A,,NO APPARENT INJURY,N/A,0.000000000000000,0.000000000000000,,11/30/2018,2018,Off road,not serious/fatal,15:48:00,day,11,fall,not dart dash,small wheeled thing,,,weekday,Not county,No,NA,,,0,,0,,NA,,,Yes,FIXED OBJECT,FIXED OBJECT,BUILDING,,,,,,,MCP229800LT,M,9/19/1983,35,Adult,19+,2018-11,,,,,,,,,,,,,2991,701 - WALK AREA,701 - DAMASCUS HS REGULAR,,
0,2992,1,2992,MCP229800LT,0.000000000000000,,,,,,,,,,,,,,,,,,C085A63B-4CAF-4A45-A67B-9EEC1752DA87,OTHER,N/A,NO IMPROPER ACTIONS,N/A,N/A,N/A,,NO APPARENT INJURY,N/A,0.000000000000000,0.000000000000000,,11/30/2018,2018,Off road,not serious/fatal,15:48:00,day,11,fall,not dart dash,small wheeled thing,,,weekday,Not county,No,NA,,,0,,0,,NA,,,Yes,FIXED OBJECT,FIXED OBJECT,BUILDING,,,,,,,MCP229800LT,M,10/8/1998,20,Adult,19+,2018-11,,,,,,,,,,,,,2992,701 - WALK AREA,701 - DAMASCUS HS REGULAR,,
0,2993,1,2993,MCP229800LT,0.000000000000000,,,,,,,,,,,,,,,,,,DD154773-661B-4877-A002-E165358086F9,OTHER,N/A,NO IMPROPER ACTIONS,N/A,N/A,N/A,,SUSPECTED MINOR INJURY,N/A,0.000000000000000,0.000000000000000,,11/30/2018,2018,Off road,not serious/fatal,15:48:00,day,11,fall,not dart dash,small wheeled thing,,,weekday,Not county,No,NA,,,0,,0,,NA,,,Yes,FIXED OBJECT,FIXED OBJECT,BUILDING,,,,,,,MCP229800LT,F,12/16/1998,19,Adult,19+,2018-11,,,,,,,,,,,,,2993,701 - WALK AREA,701 - DAMASCUS HS REGULAR,,
0,2994,1,2994,MCP2290001Q,0.000000000000000,,,,,,,,,,,,,,,,,,FFD03A9E-D5FA-431B-857C-ACCD6DFD39EE,PEDESTRIAN,Other,N/A,OTHER,N/A,MIXED CLOTHING,,SUSPECTED MINOR INJURY,N/A,0.000000000000000,0.000000000000000,,11/30/2018,2018,Off road,not serious/fatal,13:02:00,day,11,fall,not dart dash,pedestrian,,,weekday,Not county,No,NA,,,0,,0,,NA,,,Yes,PEDESTRIAN,N/A,N/A,,,,,,,MCP2290001Q,F,5/23/1935,83,Adult,19+,2018-11,,,,,,,,,,,,,2994,201 - WALK AREA,201 - MONTGOMERY HS REGULAR,,
1,2995,2,2995,EJ7851003T,0.000000000000000,,,,,,,,,,,,,,,,,,E23A7912-F81F-4EAF-86E8-8ABA67C95F39,PEDESTRIAN,Unknown,NO IMPROPER ACTIONS,SIDEWALK,UNKNOWN,UNKNOWN,,POSSIBLE INJURY,NONE,0.000000000000000,0.000000000000000,,11/30/2018,2018,On road,not serious/fatal,7:30:00,day,11,fall,not dart dash,pedestrian,,,weekday,County,Yes,0.46,South,South,1,,2,South,10,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,INTERSECTION RELATED,FOUR-WAY INTERSECTION,,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",EJ7851003T,F,10/5/2005,13,Not adult,12 to 14,2018-11,Placemark,MoCo_SZ_Copy_Apr_23/MoCo_SZ_Copy_Apr_23,0,0,0.000000000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;"">
<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px"">
<tr style=""text-align:center;font-weight:bold;background:#9CBCE2"">
<td></td>
</tr>
<tr>
<td>
<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px"">
<tr>
<td>OBJECTID_1</td>
<td>109</td>
</tr>
</table>
</td>
</tr>
</table>
</body><script type=""text/javascript"">
				function changeImage(attElement, nameElement) {
				document.getElementById('imageAttachment').src = attElement;
				document.getElementById('imageName').innerHTML = nameElement;}
			</script></html>
",100.000000000000000,99,7270.000000000000000,2995,157 - WALK AREA,157 - CLEMENTE MS REGULAR,,
0,2996,0,2996,MCP30950018,0.000000000000000,,,,,,,,,,,,,,,,,,E26296C9-75FA-46FA-885E-5C18C5DF650E,PEDESTRIAN,Cross/Enter at Intersection,UNKNOWN,ON ROADWAY NOT AT CROSSWALK,NO PED. SIGNAL,DARK CLOTHING,,SUSPECTED MINOR INJURY,N/A,0.000000000000000,0.000000000000000,,11/29/2018,2018,On road,not serious/fatal,17:37:00,day,11,fall,not dart dash,pedestrian,,,weekday,County,No,2.35,North,North,1,,2,South,5,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,INTERSECTION RELATED,FOUR-WAY INTERSECTION,INTERSECTION,STRAIGHT,N/A,OTHER,MCP30950018,M,8/5/1962,56,Adult,19+,2018-11,,,,,,,,,,,,,2996,,,,
0,2997,1,2997,MCP2001000Z,0.000000000000000,,,,,,,,,,,,,,,,,,D3246F17-B64E-42AA-93E3-C81E3CB85EDE,PEDESTRIAN,Cross/Enter not at Intersection,UNKNOWN,ON ROADWAY NOT AT CROSSWALK,NO PED. SIGNAL,DARK CLOTHING,,FATAL INJURY,N/A,0.000000000000000,0.000000000000000,,11/29/2018,2018,On road,serious/fatal,17:25:00,day,11,fall,not dart dash,pedestrian,,,weekday,County,No,0.12,North,North,0,UNKNOWN,3,North,30,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,INTERSECTION RELATED,T-INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",MCP2001000Z,F,5/17/1944,74,Adult,19+,2018-11,,,,,,,,,,,,,2997,424 - WALK AREA,424 - JOHNSON HS REGULAR,,
0,2998,0,2998,MCP2637002W,0.000000000000000,,,,,,,,,,,,,,,,,,61360C87-1F16-4459-9CB9-74D57F9203A2,BICYCLIST,Walking/Riding w/Traffic,OTHER,OTHER,N/A,LIGHT CLOTHING,,POSSIBLE INJURY,MC/BIKE HELMET,0.000000000000000,0.000000000000000,,11/29/2018,2018,On road,not serious/fatal,10:46:00,day,11,fall,not dart dash,small wheeled thing,,,weekday,County,Yes,2.42,West,West,1,,2,West,30,FEET,LEVEL,No,BICYCLE,N/A,N/A,NON INTERSECTION,N/A,N/A,STRAIGHT,HOLES RUTS ETC,"TWO-WAY, NOT DIVIDED",MCP2637002W,M,6/7/1955,63,Adult,19+,2018-11,,,,,,,,,,,,7270.000000000000000,2998,,,,
0,2999,1,2999,MCP24370030,0.000000000000000,,,,,,,,,,,,,,,,,,4592C5C6-2E33-411C-A41A-F93FB41C8E5A,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,AT INTERSECTION BUT NO CROSSWALK,NO PED. SIGNAL,DARK CLOTHING,,POSSIBLE INJURY,NONE,0.000000000000000,0.000000000000000,,11/28/2018,2018,On road,not serious/fatal,18:08:00,day,11,fall,not dart dash,pedestrian,,,weekday,County,No,0.31,North,North,1,,1,North,985,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,RESIDENTIAL DRIVEWAY,FOUR-WAY INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",MCP24370030,M,9/18/1996,22,Adult,19+,2018-11,,,,,,,,,,,,7270.000000000000000,2999,823 - WALK AREA,823 - ARGYLE MS REGULAR,,
0,3000,1,3000,MCP2905004D,0.000000000000000,,,,,,,,,,,,,,,,,,941D0C60-61F0-4A6D-9122-083CF7ADAF13,PEDESTRIAN,Cross/Enter not at Intersection,NOT VISIBLE,ON ROADWAY NOT AT CROSSWALK,OBEYED PED. SIGNAL,DARK CLOTHING,,POSSIBLE INJURY,NONE,0.000000000000000,0.000000000000000,,11/28/2018,2018,On road,not serious/fatal,17:16:00,day,11,fall,not dart dash,pedestrian,,,weekday,County,No,0.22,South,South,2,,2,South,0,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,INTERSECTION,FOUR-WAY INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",MCP2905004D,F,9/23/1957,61,Adult,19+,2018-11,,,,,,,,,,,,7270.000000000000000,3000,406 - WALK AREA,406 - B-CC HS REGULAR,,
0,3001,1,3001,DD5631001H,0.000000000000000,,,,,,,,,,,,,,,,,,DA0BEF07-CF36-42F7-8289-9B531FC4987D,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,NO PED. SIGNAL,MIXED CLOTHING,,SUSPECTED MINOR INJURY,NONE,0.000000000000000,0.000000000000000,,11/28/2018,2018,On road,not serious/fatal,12:30:00,day,11,fall,not dart dash,pedestrian,,,weekday,Not county,No,0.11,East,East,0,LEFT TURN LANE,2,East,0,FEET,LEVEL,No,PEDESTRIAN,PEDESTRIAN,N/A,INTERSECTION,FOUR-WAY INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",DD5631001H,F,6/21/1956,62,Adult,19+,2018-11,,,,,,,,,,,,,3001,201 - WALK AREA,201 - MONTGOMERY HS REGULAR,,
0,3002,0,3002,MCP2617006J,0.000000000000000,,,,,,,,,,,,,,,,,,93BF5695-ABF6-4243-91E9-E7D826E624E9,PEDESTRIAN,Cross/Enter not at Intersection,DART DASH,MEDIAN,NO PED. SIGNAL,DARK CLOTHING,,NO APPARENT INJURY,NONE,0.000000000000000,0.000000000000000,,11/27/2018,2018,On road,not serious/fatal,18:20:00,day,11,fall,dart dash,pedestrian,,,weekday,Not county,No,13.34,East,West,1,,3,West,100,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",MCP2617006J,M,8/14/1997,21,Adult,19+,2018-11,,,,,,,,,,,,,3002,,,,
1,3003,2,3003,HA23050005,0.000000000000000,,,,,,,,,,,,,,,,,,1D76FD69-5316-4A8A-9E07-D39E45AF31B5,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,NO PED. SIGNAL,MIXED CLOTHING,,POSSIBLE INJURY,N/A,0.000000000000000,0.000000000000000,,11/26/2018,2018,On road,not serious/fatal,17:13:00,day,11,fall,not dart dash,pedestrian,,,weekday,Not county,Yes,1.99,South,North,1,,2,South,0,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,INTERSECTION,Y-INTERSECTION,,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",HA23050005,M,7/11/1949,69,Adult,19+,2018-11,Placemark,MoCo_SZ_Copy_Apr_23/MoCo_SZ_Copy_Apr_23,0,0,0.000000000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;"">
<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px"">
<tr style=""text-align:center;font-weight:bold;background:#9CBCE2"">
<td></td>
</tr>
<tr>
<td>
<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px"">
<tr>
<td>OBJECTID_1</td>
<td>64</td>
</tr>
</table>
</td>
</tr>
</table>
</body><script type=""text/javascript"">
				function changeImage(attElement, nameElement) {
				document.getElementById('imageAttachment').src = attElement;
				document.getElementById('imageName').innerHTML = nameElement;}
			</script></html>
",100.000000000000000,54,,3003,787 - WALK AREA,787 - LOIEDERMAN MS REGULAR,,
